RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11530,구로구,10200,구로동,1,대지,0685,0222,주공1,2025-02-21,74500,73.08,0.0,8.0,,20250221,1986,아파트,중개거래,서울 구로구
2025,11590,동작구,10200,상도동,1,대지,0279,0217,미소가(279-217),2025-02-21,30700,37.63,21.0,2.0,,,2011,연립다세대,중개거래,서울 동작구
2025,11620,관악구,10200,신림동,1,대지,1462,0034,(1462-34),2025-02-21,10600,18.93,26.86,5.0,,,2005,오피스텔,중개거래,서울 관악구
2025,11110,종로구,11800,내수동,1,대지,0075,0000,용비어천가,2025-02-21,29500,37.56,47.57,4.0,,,2004,오피스텔,중개거래,서울 종로구
2025,11650,서초구,10800,서초동,1,대지,1754,0000,래미안서초에스티지S,2025-02-21,382500,134.27,0.0,15.0,,,2018,아파트,중개거래,서울 서초구
2025,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,2025-02-21,44500,58.77,0.0,7.0,,,1988,아파트,중개거래,서울 도봉구
2025,11380,은평구,11000,증산동,1,대지,0173,0001,디오반,2025-02-21,11100,14.46,0.0,3.0,,,2011,아파트,중개거래,서울 은평구
2025,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,2025-02-21,44500,58.77,0.0,7.0,,20250224,1988,아파트,중개거래,서울 도봉구
2025,11230,동대문구,11000,이문동,1,대지,0073,0000,삼익,2025-02-21,62000,84.95,0.0,1.0,,,1997,아파트,중개거래,서울 동대문구
2025,11230,동대문구,11000,이문동,1,대지,0045,0000,대우,2025-02-21,74900,84.891,0.0,10.0,,,2001,아파트,중개거래,서울 동대문구
2025,11350,노원구,10500,상계동,1,대지,0730,0002,상계주공3(고층),2025-02-21,65000,59.2,0.0,7.0,,,1987,아파트,중개거래,서울 노원구
2025,11440,마포구,12700,상암동,1,대지,1748,0000,상암 오벨리스크 2차,2025-02-21,14500,24.2,31.49,6.0,,,2014,오피스텔,중개거래,서울 마포구
2025,11215,광진구,10300,구의동,1,대지,0668,0000,래미안파크스위트,2025-02-21,125500,59.98,0.0,7.0,,,2018,아파트,중개거래,서울 광진구
2025,11305,강북구,10100,미아동,1,대지,0791,1520,양지마을(C동),2025-02-21,15700,59.46,21.0,-1.0,,,2003,연립다세대,중개거래,서울 강북구
2025,11350,노원구,10300,공릉동,1,대지,0109,0000,비선아파트,2025-02-21,53000,59.97,0.0,15.0,,,1999,아파트,중개거래,서울 노원구
2025,11440,마포구,12700,상암동,1,대지,1748,0000,상암 오벨리스크 2차,2025-02-21,12500,20.7,26.935,4.0,,,2014,오피스텔,중개거래,"서울 마포구, 인천 서구"
2025,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2025-02-21,41000,41.3,0.0,11.0,,,1988,아파트,중개거래,서울 노원구
2025,11140,중구,17100,중림동,1,대지,0363,0000,쌍용 더 플래티넘 서울역,2025-02-21,27500,17.56,28.755,20.0,,,2023,오피스텔,중개거래,서울 중구
2025,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2025-02-20,285000,121.63,0.0,16.0,,,2008,아파트,중개거래,서울 송파구
2025,11650,서초구,10800,서초동,1,대지,1638,0002,아이리스서초,2025-02-20,39800,28.23,16.0,4.0,,,2018,연립다세대,중개거래,서울 서초구
2025,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,2025-02-20,59000,89.46,0.0,2.0,,,1991,아파트,중개거래,서울 금천구
2025,11500,강서구,10200,등촌동,1,대지,0713,0000,대동황토방2,2025-02-20,84000,80.93,0.0,3.0,,,2003,아파트,중개거래,서울 강서구
2025,11650,서초구,11100,신원동,1,대지,0662,0000,청계산자연누리,2025-02-20,17500,21.39,27.578,2.0,,,2015,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2025,11500,강서구,10300,화곡동,1,대지,0029,0025,제이스빌,2025-02-20,16700,18.38,12.0,5.0,,,2019,연립다세대,중개거래,서울 강서구
2025,11680,강남구,10400,청담동,1,대지,0127,0031,청담현대3차아파트,2025-02-20,367000,109.53,0.0,20.0,,,1999,아파트,중개거래,서울 강남구
2025,11380,은평구,10200,녹번동,1,대지,0276,0000,대림아파트(276),2025-02-20,73000,84.94,0.0,18.0,,,1993,아파트,중개거래,"서울 마포구, 서울 은평구"
2025,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,2025-02-20,48000,48.94,62.02,13.0,,,null,오피스텔,중개거래,서울 송파구
2025,11620,관악구,10200,신림동,1,대지,0621,0042,거봉아이앤씨,2025-02-20,35200,37.81,24.0,3.0,,,2024,연립다세대,직거래,
2025,11170,용산구,10700,동자동,1,대지,0056,0000,트윈시티 남산,2025-02-20,35000,27.42,43.82,20.0,,,2015,오피스텔,중개거래,서울 용산구
2025,11620,관악구,10200,신림동,1,대지,0621,0042,거봉아이앤씨,2025-02-20,35200,37.81,24.0,3.0,,,2024,연립다세대,직거래,
2025,11110,종로구,17400,창신동,1,대지,0638,0003,현대도시빌,2025-02-20,15000,28.21,11.0,1.0,,,2000,연립다세대,중개거래,서울 종로구
2025,11500,강서구,10900,방화동,1,대지,0612,0205,삼우파크빌,2025-02-20,28000,48.92,24.0,7.0,,,2012,연립다세대,중개거래,서울 강서구
2025,11350,노원구,10500,상계동,1,대지,1386,0009,초원1차빌라,2025-02-20,36000,63.72,32.0,1.0,,,1997,연립다세대,중개거래,"서울 강남구, 서울 노원구"
2025,11500,강서구,10300,화곡동,1,대지,0467,0016,조은빌라A동,2025-02-20,11000,44.52,33.0,2.0,,,1991,연립다세대,직거래,
2025,11110,종로구,11100,옥인동,1,대지,0019,0044,케이엠빌,2025-02-20,70000,68.27,40.0,4.0,,,2001,연립다세대,중개거래,서울 종로구
2025,11380,은평구,10700,응암동,1,대지,0768,0000,백련산해모로,2025-02-20,79500,59.93,0.0,12.0,,,2020,아파트,중개거래,서울 은평구
2025,11320,도봉구,10500,쌍문동,1,대지,0494,0026,청한빌라(494-26),2025-02-20,53000,111.4,56.0,3.0,,,1984,연립다세대,직거래,
2025,11680,강남구,10300,개포동,1,대지,0660,0001,디에이치 퍼스티어 아이파크,2025-02-20,143000,34.995,0.0,15.0,분양권,,0,아파트,중개거래,서울 강남구
2025,11470,양천구,10200,목동,1,대지,0506,0013,휴먼하이빌,2025-02-20,24100,29.33,18.0,4.0,,,2013,연립다세대,중개거래,서울 양천구
2025,11215,광진구,10500,자양동,1,대지,0227,0007,더샵스타시티,2025-02-20,150000,100.32,0.0,2.0,,,2007,아파트,중개거래,서울 광진구
2025,11500,강서구,10300,화곡동,1,대지,0816,0018,킹덤,2025-02-20,16600,29.57,18.0,5.0,,,2016,연립다세대,직거래,
2025,11500,강서구,10300,화곡동,1,대지,0058,0013,로얄하이츠(58-13),2025-02-20,26500,58.22,25.0,2.0,,,2011,연립다세대,중개거래,서울 강서구
2025,11620,관악구,10100,봉천동,1,대지,0881,0030,청룡2오피스텔,2025-02-20,13100,22.08,31.56,8.0,,,2004,오피스텔,직거래,
2025,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,2025-02-20,170000,107.555,0.0,2.0,,,1983,아파트,중개거래,서울 강동구
2025,11500,강서구,10400,가양동,1,대지,1495,0000,한보구암마을,2025-02-20,73000,59.58,0.0,5.0,,,1999,아파트,중개거래,서울 강서구
2025,11740,강동구,10500,길동,1,대지,0053,0000,삼익파크맨션,2025-02-20,74000,56.16,0.0,10.0,,,1982,아파트,중개거래,서울 강동구
2025,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2025-02-20,115000,59.96,0.0,9.0,,,2000,아파트,중개거래,"서울 마포구, 서울 성동구"
2025,11305,강북구,10100,미아동,1,대지,0791,4019,서보빌라2차,2025-02-20,13800,55.65,27.0,1.0,,,2002,연립다세대,중개거래,서울 강북구
2025,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2025-02-20,192500,97.26,0.0,16.0,,,2016,아파트,중개거래,서울 강동구
2025,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,2025-02-20,108500,84.98,0.0,4.0,,,2019,아파트,중개거래,서울 동대문구
2025,11470,양천구,10100,신정동,1,대지,1309,0000,롯데캐슬,2025-02-20,182000,131.47,0.0,14.0,,,2004,아파트,중개거래,서울 양천구
2025,11620,관악구,10200,신림동,1,대지,0621,0042,거봉아이앤씨,2025-02-20,28550,29.99,19.0,3.0,,,2024,연립다세대,직거래,
2025,11305,강북구,10200,번동,1,대지,0448,0002,북한산드림캐슬,2025-02-20,8700,24.09,33.85,15.0,,,2003,오피스텔,중개거래,서울 강북구
2025,11500,강서구,10300,화곡동,1,대지,0353,0002,우성(353-2),2025-02-20,29300,37.45,25.0,4.0,,,2019,연립다세대,중개거래,서울 강서구
2025,11530,구로구,10200,구로동,1,대지,1278,0000,구로두산위브,2025-02-20,48700,36.88,0.0,10.0,,,2006,아파트,중개거래,서울 구로구
2025,11620,관악구,10200,신림동,1,대지,0621,0042,거봉아이앤씨,2025-02-20,28250,29.99,19.0,2.0,,,2024,연립다세대,직거래,
2025,11215,광진구,10500,자양동,1,대지,0611,0001,예닮,2025-02-20,40000,20.73,13.0,5.0,,,2017,연립다세대,중개거래,서울 강남구
2025,11230,동대문구,10100,신설동,1,대지,0096,0048,신설동역자이르네,2025-02-20,74000,45.943,0.0,20.0,분양권,,0,아파트,중개거래,서울 동대문구
